PATCH_IDX,PATCH_CMD,Label,Type_FD,OrientWithGround,Imp_HeadCon_Node,Imp_Impact_Node,Imp_Root_S_Node,Imp_Root_M_Node,Imp_Root_L_Node,Imp_Root_H_Node,ProgFX_Impact,SoundImpact,ProgFX_Duration,SoundDuration,ProgFX_Cessation,SoundCessastion,Ces_HeadCon_Node,Ces_Impact_Node,Ces_Root_S_Node,Ces_Root_M_Node,Ces_Root_L_Node,Ces_Root_H_Node,ShakeType,ShakeDelay,ShakeDuration,LowViolence,LowQuality,OrientWithObject
832,REPLACE,PRCVFX_DUR_DISPELLING_BUFFER,D,0,****,****,psi_dispbuffer,psi_dispbuffer,psi_dispbuffer,psi_dispbuffer,****,sim_magblue,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
833,REPLACE,PRCVFX_FNF_SPELLFAIL_EXP,F,0,****,****,****,vff_spellf_exp,****,****,****,sff_explfire,****,****,****,****,****,****,****,****,****,****,2,0,0.3,****,vff_spellf_exp_L,0
834,REPLACE,ANTHVFX_DUR_STONE3,D,0,****,****,****,vdr_stone03,vdr_stone03,vdr_stone03,****,****,****,sff_screenshake,****,****,****,****,****,****,****,****,****,****,****,****,****,****
835,REPLACE,ANTHVFX_DUR_STONE4,D,0,****,****,****,vdr_stone04,vdr_stone04,vdr_stone04,****,****,****,as_cv_bldgcrumb3,****,****,****,****,****,****,****,****,****,****,****,****,****,****
836,REPLACE,ANTHVFX_DUR_STONE5,D,0,****,****,****,vdr_stone05,vdr_stone05,vdr_stone05,****,****,****,sff_screenshake,****,****,****,****,****,****,****,****,2,****,20,****,****,****
837,REPLACE,ANTHVFX_DUR_AIR1,D,0,****,****,****,vdr_air01,vdr_air01,vdr_air01,****,****,****,as_wt_gustchasm1,****,****,****,****,****,****,****,****,****,****,****,****,****,****
838,REPLACE,ANTHVFX_DUR_AIR2,D,0,****,****,****,vdr_air02,vdr_air02,vdr_air02,****,****,****,al_wt_windstrng1,****,****,****,****,****,****,****,****,****,****,****,****,****,****
839,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
840,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
841,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
842,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
843,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
844,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
845,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
846,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
847,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
848,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
849,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
850,REPLACE,PRC_RESERVED,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
851,REPLACE,PRCVFX_FNF_TORNADO,F,****,****,****,****,****,****,vim_tornado,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
852,REPLACE,PRCVFX_IMP_PWBLIND_2,F,0,****,vim_pwblind,****,****,****,****,****,sff_explstun,****,****,****,****,****,****,****,****,****,****,0,0,0,****,****,0
853,REPLACE,PRCVFX_IMP_RED_MISSILE_2,P,0,****,vpr_redmisl,****,****,****,****,900,****,****,spr_magicmissile,****,****,****,****,****,****,****,****,****,****,****,****,****,0
854,REPLACE,PRCVFX_IMP_MAGRED_2,F,0,****,vim_magred,****,****,****,****,****,sim_magblue,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
855,REPLACE,PRCVFX_IMP_ICEWHIP_2,F,0,****,vim_lashice,****,****,****,****,****,sim_magblue,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
856,REPLACE,PRCVFX_IMP_GREEN_MISSILE_2,P,0,****,vpr_acidmisl,****,****,****,****,900,****,****,spr_magicmissile,****,****,****,****,****,****,****,****,****,****,****,****,****,0
857,REPLACE,PRCVFX_IMP_NEGBLAST_ENERGY_2,F,0,****,vim_negblast,****,****,****,****,****,sim_negative,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
858,REPLACE,PRCVFX_DUR_PRISMATIC_SPHERE_2,D,0,****,****,****,vdr_prismsphere,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
859,REPLACE,PRCVFX_FNF_NEWWORD_2,F,0,****,****,****,vff_newword,****,****,****,sff_explword,****,****,****,****,****,****,****,****,****,****,2,0,0.3,****,vff_newword_L,0
860,REPLACE,PRCVFX_DUR_BIGBYS_BIGBLUE_HAND_2,F,0,****,****,****,vdr_blue_hand2,****,****,****,sim_shwngelec01,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
861,REPLACE,PRCVFX_FNF_AWAKEN_2,F,0,****,****,****,vim_awaken,vim_awaken,vim_awaken,****,sdr_premo,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
862,REPLACE,PRCVFX_FNF_CHAOSHAMMER_2,F,0,****,vim_chaoham,****,****,****,****,****,sff_expddevil30,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
863,REPLACE,PRCVFX_FNF_OTIL_COLDSPHERE_2,F,0,****,****,****,vff_explice,****,****,****,sim_shwngcold01,****,****,****,****,****,****,****,****,****,****,2,0,0.3,****,vff_explice,0
864,REPLACE,PRCVFX_DUR_MAZE_2,F,0,****,****,vim_maze,****,****,****,****,sim_strkholy,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
865,REPLACE,PRCVFX_DUR_CHILL_SHIELD_2,D,0,****,****,****,vdr_coldshield,vdr_colshield02,vdr_colshield03,****,sdr_eleshield,****,sdr_eleshieldlp,****,****,****,****,****,****,****,****,****,****,****,****,****,0
866,REPLACE,PRCVFX_FNF_DRAGON_STRIKE_2,F,0,****,vff_dragstrike,****,****,****,****,****,sff_hellball,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
867,REPLACE,PRCVFX_DUR_SHADOWS_ANTILIGHT_2,D,0,****,****,****,vdr_drkshadows,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
868,REPLACE,PRCVFX_DUR_PROTECTION_ARROWS_2,D,0,****,****,****,vdr_protarrows,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
869,REPLACE,PRCVFX_FNF_HELLFIRE_3,F,0,****,****,****,vim_hellfire,****,****,****,sff_explfire,****,****,****,****,****,****,****,****,****,****,2,0,0.3,****,****,0
870,REPLACE,PRCVFX_FNF_HELLFIRESTORM_3,F,0,****,****,****,vim_hellfirestrm,****,****,****,sff_explfire,****,****,****,****,****,****,****,****,****,****,2,0,0.3,****,****,0
871,REPLACE,PRCVFX_DUR_BLUESHIELDPROTECT_2,D,0,****,vdr_blueshield,****,****,****,****,****,spr_los,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
872,REPLACE,PRCVFX_IMP_REGENERATE_IMPACT_2,F,0,****,vff_sp_regen,****,****,****,****,****,sim_strkholy,****,****,****,sca_outholy01,****,****,****,****,****,****,****,****,****,****,****,0
873,REPLACE,PRCVFX_FNF_BATSGIB_2,F,****,****,vim_batsgib,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
874,REPLACE,PRCVFX_DUR_STORM_OF_VENGEANCE_2,D,0,****,****,****,vdr_stormofven,****,****,****,sps_storm,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
875,REPLACE,PRCVFX_IMP_FREEDOM_2,F,0,****,vim_freedom,****,****,****,****,****,sim_magsuper,****,****,****,****,****,****,****,****,****,****,2,2,2,****,****,0
876,REPLACE,PRCVFX_IMP_DIMENSIONDOOR_IN_2,F,****,****,****,****,****,****,vim_dimdoor2,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
877,REPLACE,PRCVFX_IMP_DIMENSIONDOOR_OUT_2,F,****,****,****,****,****,****,vim_dimdoor3,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
878,REPLACE,PRCVFX_DUR_ANTILIFE_SHELL_2,D,0,****,****,****,vdr_antilife,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
879,REPLACE,PRCVFX_DUR_LIGHTNING_SHELL_2,D,0,****,vdr_lightningbl,****,****,****,****,****,sff_expddholy30,****,****,****,sca_outholy01,****,****,****,****,****,****,****,****,****,****,****,0
880,REPLACE,PRCVFX_IMP_DISINTEGRATION_2,F,0,****,****,****,****,****,vim_disentigrate,****,sim_destruct,****,****,****,sca_outholy01,****,****,****,****,****,****,****,****,****,****,****,0
881,REPLACE,PRCVFX_IMP_DIMENSIONANCHOR_2,D,0,****,****,****,vim_dimanchor,****,****,****,sim_destruct,****,****,****,sca_outholy01,****,****,****,****,****,****,2,1.3,1,****,****,0
882,REPLACE,PRCVFX_IMP_DIMENSIONLOCK_2,F,0,****,vim_dimlock,****,****,****,****,****,sff_expldisp,****,****,****,sca_outholy01,****,****,****,****,****,****,2,1.3,1,****,****,0
883,REPLACE,PRCVFX_FNF_GLITTERDUST_2,F,0,****,vim_glitterdust,****,****,****,****,****,sim_healcond,****,****,****,sca_outholy01,****,****,****,****,****,****,****,****,****,****,****,0
884,REPLACE,PRCVFX_FNF_INSANITY_2,F,0,vim_insanity,****,****,****,****,****,****,sco_wraith,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
885,REPLACE,PRCVFX_IMP_IMPRISONMENT_2,F,0,****,vim_imprison,****,****,****,****,****,sce_negative,****,****,****,****,****,****,****,****,****,****,2,2,2,****,****,0
886,REPLACE,PRCVFX_DUR_PROTECTION_ENERGY_ACID_2,D,0,****,****,****,vdr_pfe_acid,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
887,REPLACE,PRCVFX_DUR_PROTECTION_ENERGY_COLD_2,D,0,****,vdr_pfe_cold,****,****,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
888,REPLACE,PRCVFX_DUR_PROTECTION_ENERGY_FIRE_2,D,0,****,vdr_pfe_fire,****,****,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
889,REPLACE,PRCVFX_DUR_PROTECTION_ENERGY_ELEC_2,D,0,****,vdr_pfe_elect,****,****,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
890,REPLACE,PRCVFX_DUR_PROTECTION_ENERGY_SONIC_2,D,0,vdr_pfe_sonic,****,****,****,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
891,REPLACE,PRCVFX_DUR_PRISMATIC_WALL_2,D,0,****,****,****,vdr_prismwall,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
892,REPLACE,PRCVFX_FNF_FEEBLEMIND_2,F,0,vff_feeblemind,****,****,****,****,****,****,sim_negabil,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
893,REPLACE,PRCVFX_FNF_SUMMON_NATURES_ALLY_1_2,F,0,****,vim_sum_nally1,****,****,****,****,****,sco_wraith,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
894,REPLACE,PRCVFX_FNF_MAGIC_WEAPON_2,F,0,vim_magweapon,****,****,****,****,****,****,sco_lgrinmind01,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
895,REPLACE,PRCVFX_FNF_DEATH_WATCH_2,F,0,vim_deathwatch,****,****,****,****,****,****,sdr_magsee,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
896,REPLACE,PRCVFX_IMP_FAERIE_FIRE_2,F,0,****,****,****,vim_faerfire,****,****,****,sce_neutral,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
897,REPLACE,PRCVFX_DUR_RESISTANCE_2,D,0,vdr_sp_resist,****,****,****,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
898,REPLACE,PRCVFX_IMP_EPIC_GEM_EMERALD_3,F,0,****,****,****,vim_epicgem,****,****,****,sff_explnature,****,****,****,****,****,****,****,****,****,****,2,2,2,****,****,0
899,REPLACE,PRCVFX_IMP_EPIC_GEM_SAPPHIRE_3,F,0,****,****,****,vim_epicgemb,****,****,****,sff_explnature,****,****,****,****,****,****,****,****,****,****,2,2,2,****,****,0
900,REPLACE,PRCVFX_IMP_EPIC_GEM_DIAMOND_3,F,0,****,****,****,vim_epicgemd,****,****,****,sff_explnature,****,****,****,****,****,****,****,****,****,****,2,2,2,****,****,0
901,REPLACE,PRCVFX_DUR_ELEMENTAL_SAVANT_WATER,D,0,****,****,****,vper_elemswater,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
902,REPLACE,PRCVFX_DUR_ELEMENTAL_SAVANT_FIRE,D,0,****,****,****,vper_elemsfire,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
903,REPLACE,PRCVFX_FNF_SOUL_TRAP,F,0,****,****,****,vff_soultrap,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
904,REPLACE,PRCVFX_DUR_AURA_LAW,D,0,****,****,****,vdr_circlaw,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
905,REPLACE,PRCVFX_DUR_SHIELD_OF_FAITH,D,0,****,****,****,vdr_divshofa,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
906,REPLACE,PRCVFX_FNF_CALM_ANIMALS,F,0,****,****,****,vff_calmanims,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
907,REPLACE,PRCVFX_DUR_ENTROPIC_SHIELD,D,0,****,vim_ent_shield,****,****,****,****,****,sdr_ethereal,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
908,REPLACE,PRCVFX_DUR_FLOATING_DISK,D,0,****,****,****,vdr_floatdisk,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
909,REPLACE,PRCVFX_DUR_OBSCURING_MIST,D,0,****,****,****,vdr_obscmist,****,****,****,sim_magsuper,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
910,REPLACE,PRCVFX_IMP_MAGIC_ROCK,F,0,****,****,****,vim_magrock,****,****,****,sim_magsuper,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
911,REPLACE,PRCVFX_IMP_SHILLELAGH,F,0,****,vim_shillelagh,****,****,****,****,****,sim_protelem,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
912,REPLACE,PRCVFX_FNF_METEORSWARM_IMPACT,F,0,****,****,****,vff_meteorhit,****,****,****,sff_ruin,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
913,REPLACE,PRCVFX_FNF_GATE,F,0,****,****,****,smp_gate,****,****,****,sff_ruin,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
914,REPLACE,PRCVFX_FNF_ARMAGEDDON,F,0,****,****,****,vim_armageddon,****,****,****,sff_ruin,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
915,REPLACE,PRCVFX_DUR_SPHERE_OF_ANNIHILATION,D,0,****,vdr_sp_anhil,****,****,****,****,****,sdr_ethereal,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
916,REPLACE,PRCVFX_DUR_CHAOS_CLOAK,D,0,****,****,****,smp_chaoscloak,****,****,****,sdr_ethereal,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
917,REPLACE,PRCVFX_AOE_DESECRATE_20,D,0,****,****,****,smp_desecrate20,****,****,****,sff_ruin,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
918,REPLACE,PRCVFX_AOE_DESECRATE_100,D,0,****,****,****,smp_desecrate100,****,****,****,sff_ruin,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
919,REPLACE,PRCVFX_FNF_INVISIBILITY_SPHERE,F,0,****,****,****,smp_invissphere,****,****,****,sff_ruin,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
920,REPLACE,PRCVFX_DUR_DAYLIGHT,D,0,****,****,****,smp_daylight,****,****,****,****,****,****,377,****,****,****,****,****,****,****,****,****,****,****,****,0
921,REPLACE,PRCVFX_DUR_FLAMING_SPHERE,D,0,****,****,****,smp_flamesphere,****,****,****,****,****,****,377,****,****,****,****,****,****,****,****,****,****,****,****,0
922,REPLACE,PRCVFX_FNF_VAMPIRIC_DRAIN,F,0,****,****,****,prc_vampdrain,****,****,****,sim_negabil,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
923,REPLACE,PRCVFX_FNF_BLASPHEMY,F,0,****,****,****,smp_blasphemy,****,****,****,****,****,****,377,****,****,****,****,****,****,****,****,****,****,****,****,0
924,REPLACE,PRCVFX_DUR_SHIELD_OF_LAW,D,0,****,****,****,smp_shieldlaw,****,****,****,sim_negabil,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
925,REPLACE,PRCVFX_DUR_UNHOLY_AURA,D,0,****,****,****,smp_unholyaura,****,****,****,sff_expdholy30,****,****,****,****,****,****,****,****,****,****,1,****,****,****,****,0
926,REPLACE,PRCVFX_DUR_HOLY_AURA,D,0,****,****,****,smp_holyaura,****,****,****,sff_expdholy30,****,****,****,****,****,****,****,****,****,****,1,****,****,****,****,0
927,REPLACE,PRCVFX_DUR_PROT_IRON_SKIN,D,0,****,****,****,****,vdr_stone01,vdr_stone02,****,sim_stoneskin,1020,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
928,REPLACE,PRCVFX_FNF_EARTHQUAKE_FISSURE,F,0,****,****,****,smp_equake_4,****,****,****,sff_expdholy30,****,****,****,****,****,****,****,****,****,****,1,****,6,****,****,0
929,REPLACE,PRCVFX_FNF_ORDERS_WRATH,F,0,****,****,****,smp_orderswrath,****,****,****,sff_expdholy30,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
930,REPLACE,PRCVFX_DUR_RAINBOW_PATTERN,D,0,****,****,****,smp_rainbowpat,****,****,****,sdr_magresist,****,sdr_eleshieldlp,****,****,****,****,****,****,****,****,****,****,****,****,****,0
931,REPLACE,PRCVFX_FNF_HOLY_SMITE,F,0,****,****,****,smp_holysmite,****,****,****,sim_strkholy,****,****,****,****,****,****,****,****,****,****,2,0.5,0.6,****,****,0
932,REPLACE,PRCVFX_FNF_P2P_TESTER_OF_DOOM,D,0,****,****,****,smp_p2ptest,****,****,****,****,****,sdr_eleshieldlp,****,****,****,****,****,****,****,****,****,****,****,****,****,0
933,REPLACE,PRCVFX_FNF_PYRO_FIREWORKS_REDORANGE,F,0,****,****,****,smp_pyrofire,****,****,****,sff_expdholy30,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,0
