PATCH_IDX,PATCH_CMD,Label,StrRef,ModelName,LightColor,LightOffsetX,LightOffsetY,LightOffsetZ,SoundAppType,ShadowSize,BodyBag,LowGore,Reflection,Static
289,REPLACE,"Book Pile 2",****,plc_x0_ptm,****,****,****,****,23,1,0,****,****,1
290,REPLACE,"Ladder 1",****,plc_x0_lad,****,****,****,****,16,1,0,****,****,1
291,REPLACE,"TreeDead 01",****,plc_x0_dtr,****,****,****,****,18,1,0,****,****,1
292,REPLACE,"Pillar: Rune",****,plc_x0_prn,****,****,****,****,26,1,0,****,****,1
293,REPLACE,"Academic: Telescope 1",****,plc_x0_tel,****,****,****,****,28,1,0,****,****,1
294,REPLACE,"Academic: Globe 1",****,plc_x0_glo,****,****,****,****,28,1,0,****,****,1
295,REPLACE,"Rocks: Desert",****,plc_x0_roc,****,****,****,****,25,1,0,****,****,1
296,REPLACE,"Boulder: Desert 1",****,plc_x0_bld,****,****,****,****,26,1,0,****,****,1
297,REPLACE,"Boulder: Desert 2",****,plc_x0_bl2,****,****,****,****,26,1,0,****,****,1
298,REPLACE,"Plant: Cacti, Small",****,plc_x0_cac,****,****,****,****,34,1,0,****,****,1
299,REPLACE,"Fungus: Mushrooms 1",****,plc_x0_msh,****,****,****,****,34,1,0,****,****,1
300,REPLACE,Grate,****,plc_x0_grw,****,****,****,****,13,1,0,****,****,1
301,REPLACE,"Bookshelf 02",****,plc_x0_bk2,****,****,****,****,18,1,0,****,****,1
302,REPLACE,"Grave: Tomb",****,plc_x0_tmb,****,****,****,****,26,1,0,****,****,1
303,REPLACE,"Table: Wizard's",****,plc_x0_dkw,****,****,****,****,16,1,0,****,****,1
304,REPLACE,"Tree: Palm 1",****,plc_x0_ptr,****,****,****,****,34,1,0,****,****,1
305,REPLACE,"Cage Top 1",****,plc_x0_ctp,****,****,****,****,22,1,0,****,****,1
306,REPLACE,"Cage Wall",****,plc_x0_cwl,****,****,****,****,22,1,0,****,****,1
307,REPLACE,"Fence: Ruined 1",****,plc_x0_fnr,****,****,****,****,26,1,0,****,****,1
308,REPLACE,"Bone: Skull, Dragon 1",****,plc_x0_skd,****,****,****,****,26,1,0,****,****,1
309,REPLACE,"TableObj: Bread 1",****,plc_x0_brd,****,****,****,****,19,1,0,****,****,1
310,REPLACE,"Plant: Reeds",****,plc_x0_ree,****,****,****,****,34,1,0,****,****,1
311,REPLACE,"Bookshelf 03",****,plc_x0_bk3,****,****,****,****,18,1,0,****,****,1
312,REPLACE,"Door: Metal",****,plc_x0_drm,****,****,****,****,13,1,0,****,****,1
313,REPLACE,"Chair: Throne, Wood",****,plc_x0_thw,****,****,****,****,17,1,0,****,****,1
314,REPLACE,"Chair 02",****,plc_x0_ch2,****,****,****,****,17,1,0,****,****,1
315,REPLACE,"Scales 1",****,plc_x0_sca,****,****,****,****,17,1,0,****,****,1
316,REPLACE,"Carpet: Oriental Rug 1",****,plc_x0_rg1,****,****,****,****,23,1,0,****,****,1
317,REPLACE,"Chandelier 1",****,plc_x0_cha,4,0.003989,0.010825,4,17,1,0,****,****,1
318,REPLACE,"Map 1",****,plc_x0_map,****,****,****,****,23,1,0,****,****,1
319,REPLACE,"Carpet: Oriental Rug 2",****,plc_x0_rg2,****,****,****,****,23,1,0,****,****,1
320,REPLACE,"Carpet: Plain",****,plc_x0_rg3,****,****,****,****,23,1,0,****,****,1
321,REPLACE,"Pump 1",****,plc_x0_pmp,****,****,****,****,28,1,0,****,****,1
322,REPLACE,"TableObj: Plate 01",****,plc_x0_pla,****,****,****,****,17,1,0,****,****,1
323,REPLACE,"Craft: Loom 1",****,plc_x0_loo,****,****,****,****,18,1,0,****,****,1
324,REPLACE,"Fence: Rural 1",****,plc_x0_fr1,****,****,****,****,26,1,0,****,****,1
325,REPLACE,"Fence: Rural, Gatepost",****,plc_x0_frg,****,****,****,****,26,1,0,****,****,1
326,REPLACE,"Fence: Rural 2",****,plc_x0_fr2,****,****,****,****,26,1,0,****,****,1
327,REPLACE,"(Invisible Object, Corpse)",****,plc_u02,****,****,****,****,33,1,0,****,****,1
328,REPLACE,"Golem Parts, Bone",****,plc_x0_gbn,****,****,****,****,17,1,0,****,****,1
329,REPLACE,"Golem Parts, Clay",****,plc_x0_gcy,****,****,****,****,25,1,0,****,****,1
330,REPLACE,"Golem Parts, Stone",****,plc_x0_gst,****,****,****,****,26,1,0,****,****,1
331,REPLACE,"Golem Parts, Iron",****,plc_x0_gir,****,****,****,****,28,1,0,****,****,1
332,REPLACE,"VFX: Flame, Large 1 (no ambient)",****,plc_t04,****,****,****,****,****,1,0,****,****,1
333,REPLACE,"VFX: Flame, Medium 1 (no ambient)",****,plc_t05,****,****,****,****,****,1,0,****,****,1
334,REPLACE,"Statue: Giant Head",****,plc_x0_hea,****,****,****,****,26,1,0,****,****,1
335,REPLACE,"Splotch: Moss 01",****,plc_x0_mss,****,****,****,****,34,1,0,****,****,1
336,REPLACE,"Pillar: Ruined, Broken",****,plc_x0_rpb,****,****,****,****,26,1,0,****,****,1
337,REPLACE,"Pillar: Ruined",****,plc_x0_rp1,****,****,****,****,26,1,0,****,****,1
338,REPLACE,"Rubble, Ruins 1",****,plc_x0_rb1,****,****,****,****,26,1,0,****,****,1
339,REPLACE,"Pillar: Ruined, Overgrown",****,plc_x0_rbo,****,****,****,****,26,1,0,****,****,1
340,REPLACE,"Plant: Ivy 1",****,plc_x0_ivy,****,****,****,****,34,1,0,****,****,1
341,REPLACE,"Table: Broken 1",****,plc_x0_bt1,****,****,****,****,18,1,0,****,****,1
342,REPLACE,"Furniture Leg, Broken",****,plc_x0_bfl,****,****,****,****,18,1,0,****,****,1
343,REPLACE,"Rubble, City 1",****,plc_x0_rb2,****,****,****,****,26,1,0,****,****,1
344,REPLACE,"Rubble, City 2",****,plc_x0_rb3,****,****,****,****,26,1,0,****,****,1
345,REPLACE,"Ladder: Weathered",****,plc_x0_law,****,****,****,****,16,1,0,****,****,1
346,REPLACE,"Chair: Broken 1",****,plc_x0_bc1,****,****,****,****,17,1,0,****,****,1
347,REPLACE,"Chair: Broken 2",****,plc_x0_bc2,****,****,****,****,17,1,0,****,****,1
348,REPLACE,"Chair: Broken 3",****,plc_x0_bc3,****,****,****,****,17,1,0,****,****,1
349,REPLACE,"Chair: Broken 4",****,plc_x0_bc4,****,****,****,****,17,1,0,****,****,1
350,REPLACE,"Wheelbarrow 1",****,plc_x0_wbw,****,****,****,****,18,1,0,****,****,1
351,REPLACE,"Window: Exterior",****,plc_x0_win,****,****,****,****,17,1,0,****,****,1
352,REPLACE,"Statue: Giant",****,plc_x0_fgs,****,****,****,****,26,1,0,****,****,1
353,REPLACE,"VFX: Bubbles, Small",****,plc_bbl_sm,****,****,****,****,26,0,0,****,****,1
354,REPLACE,"VFX: Bubbles, Large",****,plc_bbl_lg,****,****,****,****,26,0,0,****,****,1
355,REPLACE,"VFX: Bubbles, Medium",****,plc_bbl_md,****,****,****,****,26,0,0,****,****,1
356,REPLACE,"Chest: Sunken",****,plc_chests,****,****,****,****,26,0,0,****,****,1
357,REPLACE,"Chest: Buried",****,plc_chestb,****,****,****,****,26,0,0,****,****,1
358,REPLACE,"Ship: Raft",****,plc_raft01,****,****,****,****,18,1,0,****,****,1
359,REPLACE,"Ship: Raft, Broken",****,plc_raft02,****,****,****,****,18,1,0,****,****,1
360,REPLACE,"Rope Coil 1",****,plc_rope01,****,****,****,****,24,1,0,****,****,1
361,REPLACE,"Rope Coil 2",****,plc_rope02,****,****,****,****,24,1,0,****,****,1
362,REPLACE,"Tree: Palm 2",****,plc_palm01,****,****,****,****,18,1,0,****,****,1
363,REPLACE,"Tree: Palm 3",****,plc_palm02,****,****,****,****,18,1,0,****,****,1
364,REPLACE,"Wood: Driftwood 1",****,plc_dwd01,****,****,****,****,18,1,0,****,****,1
365,REPLACE,"Wood: Driftwood 2",****,plc_dwd02,****,****,****,****,18,1,0,****,****,1
366,REPLACE,"Wood: Driftwood 3",****,plc_dwd03,****,****,****,****,18,1,0,****,****,1
367,REPLACE,"Wood: Driftwood 4",****,plc_dwd04,****,****,****,****,18,1,0,****,****,1
368,REPLACE,"OceanObj: Starfish",****,plc_strfsh1,****,****,****,****,24,1,0,****,****,1
369,REPLACE,"Bed: Dwarf",****,plc_dwbed,****,****,****,****,26,1,0,****,****,1
370,REPLACE,"Bench: Dwarf",****,plc_dwbench,****,****,****,****,26,1,0,****,****,1
371,REPLACE,"Chair: Dwarf",****,plc_dwchair,****,****,****,****,26,1,0,****,****,1
372,REPLACE,"Table: Dwarf",****,plc_dwtable,****,****,****,****,26,1,0,****,****,1
373,REPLACE,"Fungus: Mushroom 01",****,plc_mush01,****,****,****,****,33,1,0,****,****,1
374,REPLACE,"Fungus: Mushroom 02",****,plc_mush02,****,****,****,****,33,1,0,****,****,1
375,REPLACE,"Fungus: Mushroom 03",****,plc_mush03,****,****,****,****,33,1,0,****,****,1
376,REPLACE,"Fungus: Mushroom 04",****,plc_mush04,****,****,****,****,33,1,0,****,****,1
377,REPLACE,"Bed: Troglodyte",****,plc_trgbed,****,****,****,****,24,1,0,****,****,1
378,REPLACE,"Egg: Troglodyte",****,plc_trgegg,****,****,****,****,23,1,0,****,****,1
379,REPLACE,"Bed: Troglodyte, Eggs",****,plc_trgnst,****,****,****,****,24,1,0,****,****,1
380,REPLACE,"Chair: Troglodyte Throne",****,plc_trgthrn,****,****,****,****,26,1,0,****,****,1
381,REPLACE,"Shrine: Troglodyte",****,plc_trgshrn,****,****,****,****,26,1,0,****,****,1
382,REPLACE,"Torture: Hanging Dwarf Skeleton",****,plc_dwtort,****,****,****,****,26,1,0,****,****,1
383,REPLACE,"Light: Candle 01",****,plc_cndl01,4,0.003989,0.010825,0.50038,23,1,0,****,****,1
384,REPLACE,"Light: Candle 02",****,plc_cndl02,4,0,0,0.75,23,1,0,****,****,1
385,REPLACE,"Light: Candle 01 (no ambient)",****,plc_cndl03,****,****,****,****,23,1,0,****,****,1
386,REPLACE,"Light: Candle 02 (no ambient)",****,plc_cndl04,****,****,****,****,23,1,0,****,****,1
387,REPLACE,"Footprint, Left",****,plc_printl,****,****,****,****,****,0,****,****,****,1
388,REPLACE,"Footprint, Right",****,plc_printr,****,****,****,****,****,0,****,****,****,1
389,REPLACE,"Puddle: Water 1",****,plc_pud01,****,****,****,****,32,0,****,****,****,1
390,REPLACE,"Puddle: Water 2",****,plc_pud02,****,****,****,****,32,0,****,****,****,1
391,REPLACE,"Portal 2",****,plc_portal2,****,****,****,****,****,1,0,****,****,1
392,REPLACE,"Shrine of Umberlee",****,plc_shrine,****,****,****,****,32,1,****,****,****,1
393,REPLACE,"Shrine of Umberlee (no ambient)",****,plc_shrine2,****,****,****,****,32,1,****,****,****,1
394,REPLACE,"Flag: Pirate",****,plc_flagp01,****,****,****,****,23,1,****,****,****,1
395,REPLACE,"Flag: Umberlee",****,plc_flagumb,****,****,****,****,23,1,****,****,****,1
396,REPLACE,"Animal: Parrot",****,plc_parrot,****,****,****,****,33,1,****,****,****,1
397,REPLACE,"Chair: Sea",****,plc_schair,****,****,****,****,26,1,0,****,****,1
398,REPLACE,"Table: Sea",****,plc_stable,****,****,****,****,26,1,0,****,****,1
399,REPLACE,"Sea Idol",****,plc_seaidol,****,****,****,****,26,1,0,****,****,1
400,REPLACE,"Net 1",****,plc_net,****,****,****,****,23,1,0,****,****,1
401,REPLACE,"Obelisk: Sea",****,plc_soblsk,****,****,****,****,26,1,0,****,****,1
402,REPLACE,"OceanObj: Sea Shell 1",****,plc_shell01,****,****,****,****,23,1,0,****,****,1
403,REPLACE,"OceanObj: Sea Shell 2",****,plc_shell02,****,****,****,****,23,1,0,****,****,1
404,REPLACE,"OceanObj: Sea Shell 3",****,plc_shell03,****,****,****,****,23,1,0,****,****,1
405,REPLACE,Fungus,****,plc_fungus1,****,****,****,****,33,1,0,****,****,1
406,REPLACE,"Rock 01",****,plc_rock01,****,****,****,****,****,****,****,****,****,1
407,REPLACE,"Rock 02",****,plc_rock02,****,****,****,****,****,****,****,****,****,1
408,REPLACE,"Rock 03",****,plc_rock03,****,****,****,****,****,****,****,****,****,1
409,REPLACE,"Rock 04",****,plc_rock04,****,****,****,****,****,****,****,****,****,1
410,REPLACE,"Rock 05",****,plc_rock05,****,****,****,****,****,****,****,****,****,1
411,REPLACE,"Animal: Fish School 1",****,plc_fish01,****,****,****,****,26,0,0,****,****,0
412,REPLACE,"Animal: Fish School 2",****,plc_fish02,****,****,****,****,26,0,0,****,****,0
413,REPLACE,"Animal: Fish School 3",****,plc_fish03,****,****,****,****,26,0,0,****,****,0
414,REPLACE,"Pirate 'X'",****,plc_piratex,****,****,****,****,26,0,0,****,****,1
415,REPLACE,****,****,BIO_RESERVED,****,****,****,****,****,****,****,****,****,1
416,REPLACE,****,****,BIO_RESERVED,****,****,****,****,****,****,****,****,****,1
417,REPLACE,****,****,BIO_RESERVED,****,****,****,****,****,****,****,****,****,1
418,REPLACE,"Statue: Huge",****,px2_b04,****,****,****,****,26,1,0,****,****,1
419,REPLACE,"Bed: Bunk",****,px2_a01,****,****,****,****,18,1,0,****,****,1
420,REPLACE,Phylactery,****,px2_a02,****,****,****,****,26,1,0,****,****,1
421,REPLACE,"Table: Drow",****,px2_a04,****,****,****,****,26,1,0,****,****,1
422,REPLACE,"Chair: Drow",****,px2_a05,****,****,****,****,26,1,0,****,****,1
423,REPLACE,"Table: Round, Wooden",****,px2_a06,****,****,****,****,18,1,0,****,****,1
424,REPLACE,"Table: Illithid",****,px2_a07,****,****,****,****,26,1,0,****,****,1
425,REPLACE,"Chair: Illithid",****,px2_a08,****,****,****,****,26,1,0,****,****,1
426,REPLACE,"Well: Mining",****,px2_a10,****,****,****,****,18,1,0,****,****,1
427,REPLACE,"Well: Mining, Platform",****,px2_b01,****,****,****,****,17,1,0,****,****,1
428,REPLACE,"Mirror: Large",****,px2_b02,****,****,****,****,26,1,0,****,default,1
429,REPLACE,"Statue: Female 1",****,px2_b03,****,****,****,****,26,1,0,****,****,1
430,REPLACE,"Statue: Monster",****,px2_b05,****,****,****,****,26,1,0,****,****,1
431,REPLACE,"Statue: Flaming",****,px2_b06,****,****,****,****,26,1,0,****,****,1
432,REPLACE,"Hole, Big",****,px2_b07,****,****,****,****,17,1,0,****,****,1
433,REPLACE,"Hole, Small",****,px2_b08,****,****,****,****,17,1,0,****,****,1
434,REPLACE,"Tent 01",****,px2_b09,****,****,****,****,17,1,0,****,****,1
435,REPLACE,"Tent 02",****,px2_b10,****,****,****,****,17,1,0,****,****,1
436,REPLACE,"Rune Plate 1",****,px2_c01,****,****,****,****,30,1,0,****,****,1
437,REPLACE,"Rune Plate 2",****,px2_c02,****,****,****,****,30,1,0,****,****,1
438,REPLACE,"Rune Plate 3",****,px2_c03,****,****,****,****,30,1,0,****,****,1
439,REPLACE,"Rune Plate 4",****,px2_c04,****,****,****,****,30,1,0,****,****,1
440,REPLACE,"Rune Plate 5",****,px2_c05,****,****,****,****,30,1,0,****,****,1
441,REPLACE,"Rune Plate 6",****,px2_c06,****,****,****,****,30,1,0,****,****,1
442,REPLACE,"Rune Plate 7",****,px2_c07,****,****,****,****,30,1,0,****,****,1
443,REPLACE,"Rune Plate 8",****,px2_c08,****,****,****,****,30,1,0,****,****,1
444,REPLACE,"Crystal Ball 01",****,px2_d01,****,****,****,****,26,1,0,****,default,1
445,REPLACE,"Chest: Drow",****,px2_d02,****,****,****,****,26,1,0,****,****,1
446,REPLACE,Rope,****,px2_d03,****,****,****,****,17,1,0,****,****,1
447,REPLACE,"Mirror 1",****,px2_d04,****,****,****,****,26,1,0,****,default,1
448,REPLACE,"Splotch: Mold",****,px2_d05,****,****,****,****,****,1,0,****,****,1
449,REPLACE,"Fungus: Mushroom, Big",****,px2_d06,****,****,****,****,17,1,0,****,****,1
450,REPLACE,"Fungus: Mushrooms 2",****,px2_d07,****,****,****,****,17,1,0,****,****,1
451,REPLACE,"Crystal 01",****,px2_d08,****,****,****,****,26,1,0,****,default,1
452,REPLACE,"Craft: Forge, Mystic",****,px2_e01,****,****,****,****,26,1,0,****,****,1
453,REPLACE,"Statue: Lathander",****,px2_e02,****,****,****,****,26,1,0,****,****,1
454,REPLACE,"Tavern: Bar, Drow",****,px2_e03,****,****,****,****,26,1,0,****,****,1
455,REPLACE,"Paper: Sheets",****,px2_e04,****,****,****,****,17,1,0,****,****,1
456,REPLACE,"Paper: Sheets, Many",****,px2_e05,****,****,****,****,17,1,0,****,****,1
457,REPLACE,"Paper: Sheet",****,px2_e06,****,****,****,****,17,1,0,****,****,1
458,REPLACE,"Bookshelf: Drow",****,px2_e07,****,****,****,****,18,1,0,****,****,1
459,REPLACE,"Dresser: Drow 1",****,px2_e08,****,****,****,****,18,1,0,****,****,1
460,REPLACE,"Dresser: Drow 2",****,px2_e09,****,****,****,****,18,1,0,****,****,1
461,REPLACE,"Crate: Black 1",****,px2_f01,****,****,****,****,17,1,0,****,****,1
462,REPLACE,"Crate: Black 2",****,px2_f02,****,****,****,****,17,1,0,****,****,1
463,REPLACE,"Barrel: Black",****,px2_f03,****,****,****,****,17,1,0,****,****,1
464,REPLACE,"Book 01",****,px2_f04,****,****,****,****,17,1,0,****,****,1
465,REPLACE,"Mech: Illithid 1",****,px2_f05,****,****,****,****,26,1,0,****,default,1
466,REPLACE,"Mech: Illithid 2",****,px2_f06,****,****,****,****,26,1,0,****,default,1
467,REPLACE,"Mech: Illithid 3",****,px2_f07,****,****,****,****,26,1,0,****,default,1
468,REPLACE,"Mech: Illithid Control 1",****,px2_f08,****,****,****,****,26,1,0,****,default,1
469,REPLACE,"Mech: Illithid Control 2",****,px2_f09,****,****,****,****,26,1,0,****,default,1
470,REPLACE,"Science Tube",****,px2_f10,****,****,****,****,26,1,0,****,****,1
471,REPLACE,"Altar: Drow",****,px2_e10,****,****,****,****,26,1,0,****,****,1
472,REPLACE,"VFX: Summoning Circle",****,px2_g01,****,****,****,****,26,1,0,****,****,1
473,REPLACE,"Web 01",****,px2_g02,****,****,****,****,26,1,0,****,****,1
474,REPLACE,"Bookshelf: Broken 1",****,px2_g03,****,****,****,****,26,1,0,****,****,1
475,REPLACE,"Door: Stone",****,px2_c10,****,****,****,****,26,1,0,****,****,1
476,REPLACE,"Statue: Dragon",****,px2_g05,****,****,****,****,26,1,0,****,****,1
477,REPLACE,"Ship: Drow",****,c_boathack,****,****,****,****,26,1,0,****,****,1
478,REPLACE,"Treasure: Gold Hoard",****,px2_g07,****,****,****,****,21,1,0,****,PLC_G_ENV,1
479,REPLACE,"(Invisible Object, Large)",****,plc_inv,****,****,****,****,34,1,0,****,****,1
480,REPLACE,"Arrow, Red",****,plc_arrowr,****,****,****,****,****,****,****,****,****,1
481,REPLACE,"Arrow, Green",****,plc_arrowg,****,****,****,****,****,****,****,****,****,1
482,REPLACE,"Arrow, Blue",****,plc_arrowb,****,****,****,****,****,****,****,****,****,1
483,REPLACE,"Arrow, Yellow",****,plc_arrowy,****,****,****,****,****,****,****,****,****,1
484,REPLACE,"Arrow, Magenta",****,plc_arrowm,****,****,****,****,****,****,****,****,****,1
485,REPLACE,"Arrow, Cyan",****,plc_arrowc,****,****,****,****,****,****,****,****,****,1
486,REPLACE,"Arrow, Orange",****,plc_arrowo,****,****,****,****,****,****,****,****,****,1
487,REPLACE,"Arrow, White",****,plc_arroww,****,****,****,****,****,****,****,****,****,1
488,REPLACE,"OceanObj: Kelp, Type 1, Large",****,plc_kelp11,****,****,****,****,34,1,0,****,****,1
489,REPLACE,"OceanObj: Kelp, Type 1, Medium",****,plc_kelp12,****,****,****,****,34,1,0,****,****,1
490,REPLACE,"OceanObj: Kelp, Type 1, Small",****,plc_kelp13,****,****,****,****,34,1,0,****,****,1
491,REPLACE,"OceanObj: Kelp, Type 2, Large",****,plc_kelp21,****,****,****,****,34,1,0,****,****,1
492,REPLACE,"OceanObj: Kelp, Type 2, Medium",****,plc_kelp22,****,****,****,****,34,1,0,****,****,1
493,REPLACE,"OceanObj: Kelp, Type 2, Small",****,plc_kelp23,****,****,****,****,34,1,0,****,****,1
494,REPLACE,"OceanObj: Kelp, Type 3, Large",****,plc_kelp31,****,****,****,****,34,1,0,****,****,1
495,REPLACE,"OceanObj: Kelp, Type 3, Medium",****,plc_kelp32,****,****,****,****,34,1,0,****,****,1
496,REPLACE,"OceanObj: Kelp, Type 3, Small",****,plc_kelp33,****,****,****,****,34,1,0,****,****,1
497,REPLACE,"Rubble, Large 1",****,plc_rbl_006,****,****,****,****,17,1,0,****,****,1
498,REPLACE,"Map: Dead End",****,id_map_01,****,****,****,****,23,1,0,****,****,1
499,REPLACE,"Map: Corner",****,id_map_02,****,****,****,****,23,1,0,****,****,1
500,REPLACE,"Map: T-junction",****,id_map_03,****,****,****,****,23,1,0,****,****,1
501,REPLACE,"Map: 4 way",****,id_map_04,****,****,****,****,23,1,0,****,****,1
502,REPLACE,"Map: Hall",****,id_map_05,****,****,****,****,23,1,0,****,****,1
503,REPLACE,"Map: Background",****,id_map_00,****,****,****,****,23,1,0,****,****,1
504,REPLACE,"Map: Z-Icon Stairs Down",****,id_map_i_01,****,****,****,****,23,1,0,****,****,1
505,REPLACE,"Map: Z-Icon Stairs Up",****,id_map_i_02,****,****,****,****,23,1,0,****,****,1
506,REPLACE,"Map: Z-Icon Puzzle",****,id_map_i_03,****,****,****,****,23,1,0,****,****,1
507,REPLACE,"Map: Z-Icon Battle",****,id_map_i_04,****,****,****,****,23,1,0,****,****,1
508,REPLACE,"Map: Z-Icon Important",****,id_map_i_05,****,****,****,****,23,1,0,****,****,1
509,REPLACE,"Map: Z-Icon Forge",****,id_map_i_06,****,****,****,****,23,1,0,****,****,1
510,REPLACE,"Map: Z-Icon Camp",****,id_map_i_07,****,****,****,****,23,1,0,****,****,1
511,REPLACE,"Light: Torch 01",****,tnp_torch_001,****,****,****,****,17,1,0,****,****,1
512,REPLACE,"Table 02",****,tnp_table_001,****,****,****,****,13,1,0,****,****,1
513,REPLACE,"Stand 01",****,tnp_stand_001,****,****,****,****,17,1,0,****,****,1
514,REPLACE,"Ambient Bird",****,tnp_bird_001,****,****,****,****,****,1,0,****,****,1
515,REPLACE,"Ship: Rowboat 1",****,tnp_rowb_001,****,****,****,****,13,1,0,****,****,1
516,REPLACE,"Plant: Bush 01",****,tnp_bush_001,****,****,****,****,18,1,0,****,****,1
517,REPLACE,"Plant: Bush 02",****,tnp_bush_002,****,****,****,****,13,1,0,****,****,1
518,REPLACE,"Torture: Stocks, Prisoner",****,tnp_stocks_001,****,****,****,****,18,1,0,****,****,1
519,REPLACE,"Torture: Stocks 2",****,tnp_stocks_002,****,****,****,****,18,1,0,****,****,1
520,REPLACE,"Farm: Hay Block 01",****,tnp_hay_001,****,****,****,****,33,1,0,****,****,1
521,REPLACE,"Barrel 02",****,tnp_barrel_001,****,****,****,****,13,1,0,****,****,1
522,REPLACE,"Barrel 03",****,tnp_barrel_002,****,****,****,****,13,1,0,****,****,1
523,REPLACE,"Barrel 04",****,tnp_barrel_003,****,****,****,****,13,1,0,****,****,1
524,REPLACE,"Ambient Cloud",****,tnp_cloud_001,****,****,****,****,****,1,0,****,****,1
525,REPLACE,"Structure: Market Stall 01",****,tnp_market_001,****,****,****,****,13,1,0,****,****,1
526,REPLACE,"Farm: Hay Block 02",****,tnp_hay_002,****,****,****,****,33,1,0,****,****,1
527,REPLACE,"Basket 01",****,tnp_basket_001,****,****,****,****,33,1,0,****,****,1
528,REPLACE,"Sign 01",****,tnp_sign_001,****,****,****,****,17,1,0,****,****,1
529,REPLACE,"Sign 02",****,tnp_sign_002,****,****,****,****,17,1,0,****,****,1
530,REPLACE,"Tree 03 (TNO)",****,tnp_tree_001,****,****,****,****,18,1,0,****,****,1
531,REPLACE,"Tree 04 (TNO)",****,tnp_tree_002,****,****,****,****,18,1,0,****,****,1
532,REPLACE,"Light: Brazier 2",****,tnp_fire_001,****,****,****,****,21,1,0,****,****,1
